I0513 16:01:37.854023 123417386583872 pretrain.py:79] Using device: cuda:0
I0513 16:01:37.854812 123417386583872 pretrain.py:83] Pretraining experiment seed: 1
I0513 16:03:43.597186 123417386583872 pretrain.py:171] Iter[133/10000] (Epoch 0), 0.215047s/iter, Loss: 0.007
I0513 16:03:44.211410 123417386583872 pretrain.py:171] Iter[134/10000] (Epoch 0), 0.214473s/iter, Loss: 0.006
I0513 16:03:44.839744 123417386583872 pretrain.py:171] Iter[135/10000] (Epoch 0), 0.222235s/iter, Loss: 0.010
I0513 16:03:45.451314 123417386583872 pretrain.py:171] Iter[136/10000] (Epoch 0), 0.215962s/iter, Loss: 0.018
I0513 16:03:46.072205 123417386583872 pretrain.py:171] Iter[137/10000] (Epoch 0), 0.219783s/iter, Loss: 0.008
I0513 16:03:46.693215 123417386583872 pretrain.py:171] Iter[138/10000] (Epoch 0), 0.218752s/iter, Loss: 0.009
I0513 16:03:47.303336 123417386583872 pretrain.py:171] Iter[139/10000] (Epoch 0), 0.214357s/iter, Loss: 0.007
I0513 16:03:47.919100 123417386583872 pretrain.py:171] Iter[140/10000] (Epoch 0), 0.216138s/iter, Loss: 0.008
I0513 16:03:48.536618 123417386583872 pretrain.py:171] Iter[141/10000] (Epoch 0), 0.218271s/iter, Loss: 0.007
I0513 16:03:49.143181 123417386583872 pretrain.py:171] Iter[142/10000] (Epoch 0), 0.212304s/iter, Loss: 0.012
I0513 16:03:49.767614 123417386583872 pretrain.py:171] Iter[143/10000] (Epoch 0), 0.219985s/iter, Loss: 0.032
I0513 16:03:50.396897 123417386583872 pretrain.py:171] Iter[144/10000] (Epoch 0), 0.222421s/iter, Loss: 0.006
I0513 16:03:51.026469 123417386583872 pretrain.py:171] Iter[145/10000] (Epoch 0), 0.223371s/iter, Loss: 0.018
I0513 16:03:51.633342 123417386583872 pretrain.py:171] Iter[146/10000] (Epoch 0), 0.215724s/iter, Loss: 0.007
I0513 16:03:52.242188 123417386583872 pretrain.py:171] Iter[147/10000] (Epoch 0), 0.216907s/iter, Loss: 0.011
I0513 16:03:52.854811 123417386583872 pretrain.py:171] Iter[148/10000] (Epoch 0), 0.220738s/iter, Loss: 0.008
I0513 16:03:53.460082 123417386583872 pretrain.py:171] Iter[149/10000] (Epoch 0), 0.212337s/iter, Loss: 0.009
I0513 16:03:54.074212 123417386583872 pretrain.py:171] Iter[150/10000] (Epoch 0), 0.217794s/iter, Loss: 0.013
I0513 16:03:54.683705 123417386583872 pretrain.py:171] Iter[151/10000] (Epoch 0), 0.216033s/iter, Loss: 0.012
I0513 16:03:55.307749 123417386583872 pretrain.py:171] Iter[152/10000] (Epoch 0), 0.220784s/iter, Loss: 0.006
I0513 16:03:55.942799 123417386583872 pretrain.py:171] Iter[153/10000] (Epoch 0), 0.222682s/iter, Loss: 0.011
I0513 16:03:56.570279 123417386583872 pretrain.py:171] Iter[154/10000] (Epoch 0), 0.220326s/iter, Loss: 0.012
I0513 16:03:57.190467 123417386583872 pretrain.py:171] Iter[155/10000] (Epoch 0), 0.215948s/iter, Loss: 0.007
I0513 16:03:57.805708 123417386583872 pretrain.py:171] Iter[156/10000] (Epoch 0), 0.216707s/iter, Loss: 0.009
I0513 16:03:58.418421 123417386583872 pretrain.py:171] Iter[157/10000] (Epoch 0), 0.215519s/iter, Loss: 0.007
I0513 16:03:59.030579 123417386583872 pretrain.py:171] Iter[158/10000] (Epoch 0), 0.215298s/iter, Loss: 0.008
I0513 16:03:59.649667 123417386583872 pretrain.py:171] Iter[159/10000] (Epoch 0), 0.217175s/iter, Loss: 0.008
I0513 16:04:00.269619 123417386583872 pretrain.py:171] Iter[160/10000] (Epoch 0), 0.217766s/iter, Loss: 0.012
I0513 16:04:00.887813 123417386583872 pretrain.py:171] Iter[161/10000] (Epoch 0), 0.217229s/iter, Loss: 0.006
